CONTEXT_ID,CONTEXT_NAME,TAO ID,Last Modified Date,Document Class/Subclass,Document Class/Subclass ID,Ordering,Action,Next Status,Department,Department ID,Provider,Provider ID,Order Type,Order Type ID,Order Genus,Assigned To
7598,IN - Ascension - Indiana,15754,7/31/2019,ORDER:IMAGING,17428,900,Approve,SUBMIT,IND_PED_SPE_DOC,288,All,All,,,All,[PRACTICESTAFF]
7598,IN - Ascension - Indiana,15812,7/25/2019,ORDER:IMAGING,17488,990,All,SUBMIT,IND_SMG_HHC_DOC,641,"acossell, bschilt, mpyles1, falva, eruden","626, 1131, 1090, 532, 3447",,,"NM, VASCULAR STUDY, PULMONARY, US, PT, CARDIAC IMAGING",[PROVIDER] STAFF
9635,TX - Ascension-Waco,3932,7/24/2019,ORDER:IMAGING,4179,90,All,SUBMIT,All,All,nmalthesen,250,,,"US, ST, PT, NM, MR, MG, CT, ARTH, interventional radiology, VASCULAR STUDY, PULMONARY, CARDIAC IMAGING, BONE STUDY, DEXA SCAN, XC",orthosurgscheduling
9635,TX - Ascension-Waco,3933,7/24/2019,ORDER:IMAGING,4180,90,All,SUBMIT,All,All,jgoodnight1,248,,,"VASCULAR STUDY, US, ST, PT, NM, MR, DEXA SCAN, BONE STUDY, CARDIAC IMAGING, PULMONARY, XC, interventional radiology, ARTH, CT, MG",orthosurgscheduling
9635,TX - Ascension-Waco,4027,7/24/2019,ORDER:IMAGING,4274,90,All,SUBMIT,All,All,gpalm,262,,,"DEXA SCAN, XC, CARDIAC IMAGING, PULMONARY, VASCULAR STUDY, interventional radiology, ARTH, CT, MG, MR, NM, PT, ST, US, BONE STUDY",orthosurgscheduling
7598,IN - Ascension - Indiana,15795,7/19/2019,ORDER:IMAGING,17469,900,All,SUBMIT,zFNL_EVA_SMG_INTERPEDNRTHBRK_ Ste D,2031,jjenison,1877,,,All,lrauscher
9582,MO - Ascension - Gulf Coast,1758,7/15/2019,ORDER:IMAGING,1785,700,All,SUBMIT,"zCLSD_APHS_PFP_FOLEY, SHMG_PC_FOLEY_NEW, SHMG_PC_GSHOR_NEW","1815, 1756, 1757","eprendergast4, eprendergast3","1586, 213",,,"NM, XR, ARTH, US, MG, CT, MR, OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, VASCULAR STUDY, interventional radiology",[PROVIDER] STAFF
380,IL - Alexian Brothers Medical Group,8399,7/12/2019,ORDER:IMAGING,9550,100,All,SUBMIT,ABMG - MT PROSPECT,165,All,All,,,All,[PRACTICESTAFF]
7598,IN - Ascension - Indiana,15751,7/12/2019,ORDER:IMAGING,17424,990,All,SUBMIT,zCLSD_IND_SMG_OAK_DOC,988,All,All,BONE DENSITY,394074,All,referralpafrk
9635,TX - Ascension-Waco,803,7/12/2019,ORDER:IMAGING,963,100,All,SUBMIT,PHA_SLEEP,58,rmatlock1,25,,,"BONE STUDY, MG, US, ARTH, XR, NM, VASCULAR STUDY, UROLOGY, TEMPERATURE STUDY, SLEEP STUDIES, PULMONARY, OPHTHALMOLOGY, NEURO, GI STUDY, CARDIAC IMAGING, OTOLOGY TESTS, MR, CT",rmatlockfloor
9635,TX - Ascension-Waco,4322,7/12/2019,ORDER:IMAGING,4611,100,All,SUBMIT,PHA_SLEEP,58,dmorris57,142,,,All,dmorrisfloor
9582,MO - Ascension - Gulf Coast,1757,7/11/2019,ORDER:IMAGING,1784,800,All,SUBMIT,"SHMG_PC_FOLEY_NEW, zCLSD_APHS_PFP_FOLEY, zCLSD_SHMG_PC_FOLEY","1756, 1815, 171",All,All,,,"NM, XR, ARTH, US, MG, CT, MR, OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, VASCULAR STUDY, interventional radiology",pcfoleyreferrals
9582,MO - Ascension - Gulf Coast,2298,7/2/2019,ORDER:IMAGING,2490,600,All,SUBMIT,"zCLSD_APHS_PFP_FOLEY, zCLSD_APHS_PFP_GSHORE","1815, 1818","eprendergast4, leslava4, nbodine8, vtaylor23, eprendergast3, leslava3, nbodine4, vtaylor9","1586, 1588, 1585, 1587, 213, 119, 82, 246","XR, CHEST, 2 VIEW ",392672,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,2300,7/2/2019,ORDER:IMAGING,2492,600,All,SUBMIT,"zCLSD_APHS_PFP_FOLEY, zCLSD_APHS_PFP_GSHORE","1815, 1818","eprendergast4, leslava4, nbodine8, vtaylor23, eprendergast3, leslava3, nbodine4, vtaylor9","1586, 1588, 1585, 1587, 213, 119, 82, 246","XR, CHEST ",392532,All,[PROVIDER] STAFF
380,IL - Alexian Brothers Medical Group,5617,7/1/2019,ORDER:IMAGING,6238,10,All,SUBMIT,"ABMCG - EGIM, ABMG - EGIM","2106, 2670",All,All,,,All,mcgegimreferral
9582,MO - Ascension - Gulf Coast,5927,7/1/2019,ORDER:IMAGING,6338,990,All,SUBMIT,SHMG_CTVS,2272,"fvalencia, fvalencia2, ramato4","253, 1360, 1731",,,All,[PRACTICESTAFF]
8209,MI - Ascension - Detroit/Flint,7928,7/1/2019,ORDER:IMAGING,9637,750,All,SUBMIT,CMG_CRNST POINTE FAMILY PHY,1918,"cgoldsby, jfortune1, jfortune2","2470, 2465, 495",,,All,cmgpointefamretired
7598,IN - Ascension - Indiana,15586,6/26/2019,ORDER:IMAGING,17016,999,All,SUBMIT,IND_SMG_SRU_DOC,1174,All,All,,,All,[PROVIDER] STAFF
380,IL - Alexian Brothers Medical Group,5618,6/24/2019,ORDER:IMAGING,6239,10,All,SUBMIT,"ABMG - EGPEDS, ABMCG - EGPEDS","2671, 2110",All,All,,,All,egpedsreferral
7598,IN - Ascension - Indiana,15508,6/17/2019,ORDER:IMAGING,16940,990,All,SUBMIT,IND_SMG_VEN_DOC,1213,dcampbell78,3379,,,All,bovencampbell
7598,IN - Ascension - Indiana,15467,6/11/2019,ORDER:IMAGING,16899,990,All,SUBMIT,IND_PED_NEUROSURG_DOC,4029,All,All,,,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,3035,6/3/2019,ORDER:IMAGING,3313,800,All,SUBMIT,"zCLSD_SHMG_PC_MSTONE, SHMG_PC_MSTONE_MOB","866, 2163",dmaniscalco,174,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US, OTOLOGY TESTS, DEXA SCAN, BONE STUDY, OPHTHALMOLOGY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, interventional radiology, MG, PT, ST, XR, XC",pcmstonerefmanout
9582,MO - Ascension - Gulf Coast,5875,6/3/2019,ORDER:IMAGING,6286,800,All,SUBMIT,"zCLSD_SHMG_PC_MSTONE, SHMG_PC_MSTONE_MOB","866, 2163",kgahagan,126,,,"OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, ARTH, CT, MG, MR, US, XR",pcmstonerefkgahgout
9582,MO - Ascension - Gulf Coast,2239,5/31/2019,ORDER:IMAGING,2430,800,All,SUBMIT,"zCLSD_SHMG_PC_MSTONE, SHMG_PC_MSTONE_MOB","866, 2163",jgahagan,125,,,"XR, ARTH, US, MG, CT, MR, OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY",pcmstonerefgahgout
9582,MO - Ascension - Gulf Coast,3916,5/31/2019,ORDER:IMAGING,4227,900,All,SUBMIT,"zCLSD_SHMG_PEDS_GI_FAIRHOPE, SHMG_PEDS_GI_POB","2105, 2071",All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",pedsgiauthsdiag
9582,MO - Ascension - Gulf Coast,4634,5/31/2019,ORDER:IMAGING,4945,850,All,SUBMIT,"SHMG_PEDS_GI_POB, zCLSD_SHMG_PEDS_GI_TRINITY","2071, 1846",All,All,"XR, UPPER GASTROINTESTINAL SERIES ",392122,All,pedsgiauthsdiag
9582,MO - Ascension - Gulf Coast,4635,5/31/2019,ORDER:IMAGING,4946,850,All,SUBMIT,"SHMG_PEDS_GI_POB, zCLSD_SHMG_PEDS_GI_TRINITY","2071, 1846",All,All,"XR, UPPER GASTROINTESTINAL SERIES, W/ KUB ",392618,All,pedsgiauthsdiag
9582,MO - Ascension - Gulf Coast,4636,5/31/2019,ORDER:IMAGING,4947,850,All,SUBMIT,"SHMG_PEDS_GI_POB, zCLSD_SHMG_PEDS_GI_TRINITY","2071, 1846",All,All,"XR, UPPER GASTROINTESTINAL SERIES, W/ SMALL BOWEL SERIES ",392241,All,pedsgiauthsdiag
9582,MO - Ascension - Gulf Coast,5859,5/31/2019,ORDER:IMAGING,6270,800,All,SUBMIT,"zCLSD_SHMG_PC_MSTONE, SHMG_PC_MSTONE_MOB","866, 2163",cgeurin4,1910,,,"OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, ARTH, CT, MG, MR, US, XR",pcmstonerefgeurinout
7598,IN - Ascension - Indiana,12166,5/14/2019,ORDER:IMAGING,12739,850,All,SUBMIT,IND_SMG_HAN_DOC,615,All,All,"US, ECHOCARDIOGRAM ",392148,All,echotech
7598,IN - Ascension - Indiana,12255,5/14/2019,ORDER:IMAGING,12829,850,All,SUBMIT,IND_SMG_HAN_DOC,615,All,All,STRESS ECHOCARDIOGRAM,395028,All,echotech
7598,IN - Ascension - Indiana,12259,5/14/2019,ORDER:IMAGING,12833,850,All,SUBMIT,IND_SMG_HAN_DOC,615,All,All,PHARMACOLOGIC STRESS TEST,392382,All,nucleartech
7598,IN - Ascension - Indiana,12315,5/14/2019,ORDER:IMAGING,12889,850,All,SUBMIT,IND_SMG_HAN_DOC,615,All,All,"US, CAROTID ARTERY ",392206,All,echotech
7598,IN - Ascension - Indiana,15343,5/14/2019,ORDER:IMAGING,16747,800,All,SUBMIT,"IND_SMG_VHC_DOC, IND_SMG_HAN_DOC","1217, 615",All,All,,,All,hanauth
7598,IN - Ascension - Indiana,15344,5/14/2019,ORDER:IMAGING,16748,799,All,SUBMIT,"IND_SMG_VHC_DOC, IND_SMG_HAN_DOC","1217, 615",All,All,ELECTROCARDIOGRAM,392334,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,5759,5/13/2019,ORDER:IMAGING,6150,600,All,SUBMIT,"SHMG_CARDPACE_MSTONE_MOB, SHMG_CARDPACE_CRESTVIEW, zCLSD_SHMG_CARDMLT_MILESTONE, zCLSD_SHMG_CARDMLT_MILTON, SHMG_CARDPACE, SHMG_CARDPACE_PENSACOLA","2162, 382, 1781, 378, 394, 1782",vgujral,136,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, interventional radiology, ARTH, CT, MR, NM, US",cardmltauthsgujral
9582,MO - Ascension - Gulf Coast,5761,5/13/2019,ORDER:IMAGING,6152,600,All,SUBMIT,"zCLSD_SHMG_CARDMLT_MILESTONE, SHMG_CARDPACE_CRESTVIEW, zCLSD_SHMG_CARDMLT_MILTON, SHMG_CARDPACE, SHMG_CARDPACE_PENSACOLA, SHMG_CARDPACE_MSTONE_MOB","1781, 382, 378, 394, 1782, 2162",vgujral,136,PHARMACOLOGIC STRESS TEST,392382,All,cardmltauthsgujral
9582,MO - Ascension - Gulf Coast,5762,5/13/2019,ORDER:IMAGING,6153,600,All,SUBMIT,"zCLSD_SHMG_CARDMLT_MILESTONE, SHMG_CARDPACE_CRESTVIEW, zCLSD_SHMG_CARDMLT_MILTON, SHMG_CARDPACE, SHMG_CARDPACE_MSTONE_MOB, SHMG_CARDPACE_PENSACOLA","1781, 382, 378, 394, 2162, 1782",vgujral,136,PHARMACOLOGIC STRESS ECHOCARDIOGRAM,394580,All,cardmltauthsgujral
9582,MO - Ascension - Gulf Coast,5763,5/13/2019,ORDER:IMAGING,6154,600,All,SUBMIT,"SHMG_CARDPACE_PENSACOLA, zCLSD_SHMG_CARDMLT_MILESTONE, SHMG_CARDPACE_CRESTVIEW, zCLSD_SHMG_CARDMLT_MILTON, SHMG_CARDPACE, SHMG_CARDPACE_MSTONE_MOB","1782, 1781, 382, 378, 394, 2162",vgujral,136,NUCLEAR STRESS TEST,424894,All,cardmltauthsgujral
7598,IN - Ascension - Indiana,5179,5/10/2019,ORDER:IMAGING,5338,990,All,SUBMIT,IND_SMG_DMC2_DOC,3042,All,All,,,"MG, VASCULAR STUDY, UROLOGY, SLEEP STUDIES, PULMONARY, OPHTHALMOLOGY, NM, ARTH, US, CT, MR, interventional radiology, DEXA SCAN, OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO",dmcreferrals
7598,IN - Ascension - Indiana,15324,4/30/2019,ORDER:IMAGING,16728,990,All,SUBMIT,zCLSD_IND_SMG_PFH_DOC,1039,All,All,BONE DENSITY,394074,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,2377,4/25/2019,ORDER:IMAGING,2570,900,All,SUBMIT,"zCLSD_SHMG_PC_MSTONE, SHMG_PC_MSTONE_MOB","866, 2163",All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",pcmstoneauths
9582,MO - Ascension - Gulf Coast,3633,4/25/2019,ORDER:IMAGING,3931,900,All,SUBMIT,"zCLSD_SHMG_PEDS_ORTHO_DAVIS, zCLSD_SHMG_PEDS_ORTHO_DMKT, zCLSD_SHMG_PEDS_ORTHO_GB2, zFNL_SHMG_PEDS_ORTHO_DSTN, SHMG_PEDS_ORTHO_POB","1980, 1830, 1978, 1866, 2069",All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",pedsorthoauths
9582,MO - Ascension - Gulf Coast,5796,4/25/2019,ORDER:IMAGING,6187,900,All,SUBMIT,SHMG_PEDS_ORTHO_POB,2069,All,All,,,XR,pedsorthoxraytech
8967,FL - Ascension - Florida,13367,12/27/2023,ORDER:IMAGING,13798,95,All,SUBMIT,"SVPE_RHEUM_CC_Park 2300_HOPD, zCLSD_SVPE_RHEUM_CC_PARK 2300, zCLSD_SVPE_RHEUM_CC_PARK 2233","882, 455, 561",All,All,,,All,rheumoutclay
7598,IN - Ascension - Indiana,13680,4/17/2019,ORDER:IMAGING,14499,990,All,SUBMIT,"IND_SMG_LPC_DOC, IND_SMG_BPC_DOC, IND_SMG_ZWT_DOC","3678, 3489, 3803",All,All,,,"UROLOGY, VASCULAR STUDY, interventional radiology, ARTH, CT, MG, MR, NM, PT, ST, US, OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY",[PROVIDER] STAFF
8363,TX - Ascension - Texas,6972,4/15/2019,ORDER:IMAGING,7746,100,All,SUBMIT,"SFC_PEDI DERM_DCN_MOB, SFC_PEDI DERM_BUDA, SFC_PEDI DERM_WESTLAKE, SFC_PEDI DERM_STRCT 200, SFC_PEDI DERM_STRCT 301, SFC_PEDI DERM_STRCT 301 OV","3204, 3520, 3281, 650, 2898, 3195",All,All,,,All,dermimagingorders
8363,TX - Ascension - Texas,8284,4/12/2019,ORDER:IMAGING,9227,52,All,SUBMIT,zCLSD_AMGT_CARDIO_TEMPLE,3413,All,All,PHARMACOLOGIC STRESS ECHOCARDIOGRAM,394580,All,templereferralcardio
8363,TX - Ascension - Texas,8285,4/12/2019,ORDER:IMAGING,9228,52,All,SUBMIT,zCLSD_AMGT_CARDIO_TEMPLE,3413,All,All,STRESS ECHOCARDIOGRAM,395028,All,templereferralcardio
7598,IN - Ascension - Indiana,14291,4/9/2019,ORDER:IMAGING,15325,990,All,SUBMIT,zCLSD_IND_SMG_PFH_DOC,1039,"bscott78, aamos5","5222, 2907",,,"US, XC, SLEEP STUDIES, VASCULAR STUDY, interventional radiology, CT, MR, ST, DEXA SCAN, CARDIAC IMAGING, BONE STUDY, NM",[PROVIDER] STAFF
7598,IN - Ascension - Indiana,15220,4/9/2019,ORDER:IMAGING,16586,990,All,SUBMIT,zCLSD_IND_SMG_PFH_DOC,1039,All,All,DEXA,392399,All,[PROVIDER] STAFF
7598,IN - Ascension - Indiana,15221,4/9/2019,ORDER:IMAGING,16587,990,All,SUBMIT,zCLSD_IND_SMG_PFH_DOC,1039,All,All,EXERCISE STRESS TEST,392256,All,[PROVIDER] STAFF
8363,TX - Ascension - Texas,6175,4/2/2019,ORDER:IMAGING,6910,100,All,SUBMIT,"zFNL_TCPA_IM FP_BASTROP_HWY 71, EBD_FM_BASTROP","1600, 3271",All,All,,,"CT, MR",referralauthbastrop
8363,TX - Ascension - Texas,6477,4/2/2019,ORDER:IMAGING,7238,100,All,SUBMIT,"zFNl_TCPA_FP_SMITHV CLNC_1201A, zFNL_TCPA_PED_SMITHV CLNC_1201A","2966, 2968",All,All,,,"CT, MR",[PROVIDER] STAFF
8363,TX - Ascension - Texas,6486,4/2/2019,ORDER:IMAGING,7247,100,All,SUBMIT,"SMV_FM_SMITHVILLE, zFNL_TCPA_IM_SMITHV CLNC_1201A","3272, 2967",All,All,,,"CT, MR",[PROVIDER] STAFF
8363,TX - Ascension - Texas,7195,4/2/2019,ORDER:IMAGING,7973,100,All,SUBMIT,"SMV_FM_SMITHVILLE, zFNl_TCPA_FP_SMITHV CLNC_1201A, zFNL_TCPA_IM_SMITHV CLNC_1201A, zFNL_TCPA_PED_SMITHV CLNC_1201A","3272, 2966, 2967, 2968",All,All,,,All,[PROVIDER] STAFF
7598,IN - Ascension - Indiana,15192,3/27/2019,ORDER:IMAGING,16542,990,All,SUBMIT,zCLSD_IND_SMG_PFH_DOC,1039,All,All,EVENT MONITOR,392230,All,[PROVIDER] STAFF
7598,IN - Ascension - Indiana,15184,3/22/2019,ORDER:IMAGING,16534,1001,All,SUBMIT,IND_SMG_MAR_DOC,781,All,All,EVENT MONITOR,392230,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,5758,3/12/2019,ORDER:IMAGING,6149,800,All,SUBMIT,SHMG_PC_CVIEW,997,All,All,,,"DEXA SCAN, BONE STUDY, XR",cviewxray
9582,MO - Ascension - Gulf Coast,5728,3/1/2019,ORDER:IMAGING,6117,500,All,SUBMIT,"SHMG_CARD CHF_CARDPNS, SHMG_CARDPACE_PENSACOLA, SHMG_CARDPNS_DEF SPGS, SHMG_CARDPNS_PENSACOLA, SHMG_CARDPNS_PERDIDO, SHMG_CARDPNS_TPMOB","1973, 1782, 2087, 418, 2029, 1873",All,All,"CT, CORONARY CALCIUM SCORE ",392666,All,[PROVIDER] STAFF
9582,MO - Ascension - Gulf Coast,2485,2/27/2019,ORDER:IMAGING,2681,880,All,SUBMIT,"SHMG_CARD_PSJ_CHAPMAN_DESTIN, SHMG_CARDDST_DESTIN, SHMG_CARDINLET, SHMG_CARDINLET_DESTIN","1970, 334, 2033, 2037",All,All,EVENT MONITOR,392230,All,carddstdevice
9582,MO - Ascension - Gulf Coast,2486,2/27/2019,ORDER:IMAGING,2682,880,All,SUBMIT,"SHMG_CARDDST_DESTIN, SHMG_CARD_PSJ_CHAPMAN_DESTIN, SHMG_CARDINLET, SHMG_CARDINLET_DESTIN","334, 1970, 2033, 2037",All,All,LOOP MONITOR,392084,All,carddstdevice
7598,IN - Ascension - Indiana,15066,2/26/2019,ORDER:IMAGING,16197,950,All,SUBMIT,IND_SMG_JFA_DOC,675,All,All,"XR, UPPER GASTROINTESTINAL SERIES ",392122,All,jfasfmreferrals
7598,IN - Ascension - Indiana,15068,2/26/2019,ORDER:IMAGING,16199,990,All,SUBMIT,IND_SMG_AKR_DOC,321,All,All,,,All,[PROVIDER] STAFF
8209,MI - Ascension - Detroit/Flint,4502,2/7/2019,ORDER:IMAGING,5302,200,All,SUBMIT,"PHMC_PMC SOUTH LYON, PHMC_BIRMING ORTHO_HOWELL, MRG_FARM HILLS MED GROUP, MRG_DOUGLAS HAMES MD, PHMC_BEACON ORTHO_INTGRWTH, PHMC_BEACON ORTHO_FHILLS, PHMC_BIRMING ORTHO_NOVI, PHMC_INT MED DEARBORN H_LIVO, PHMC_INT MED DEARBORN H_DEAR, PHMC_FARM HILLS INTERN_150, PHMC_FARM HILLS INTERN_160, MRG_NEW HORIZONS MED CTR, zCLSD_MRG_SOUTH LYON FAMILY MED, PHMC_AMG CTSA, PHMC_FAM MED DEIGHTON, SJHM_EMERALD FAMILY PRACTICE, SJMO_MOTOR CITY INTERN 301A, SJMO_MOTOR CITY INTERN, MRG_PREMIER FAM MED, SJHM_INTERNAL MED CLINIC, SJHM_INT MEDICINE PROF_GPW, PHMC_BYRON MED GRP, SJHM_HARPER FAM PRACTICE","176, 2274, 1259, 1701, 1864, 1142, 1143, 78, 76, 1451, 1452, 1624, 2348, 2455, 58, 721, 2416, 978, 1863, 706, 700, 2249, 682",All,All,,,"MG, DEXA SCAN, BONE STUDY",conciergeusbmammo
9582,MO - Ascension - Gulf Coast,5700,2/6/2019,ORDER:IMAGING,6089,800,All,SUBMIT,SHMGG_PEDS_PSJ,2144,All,All,,,"BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, SLEEP STUDIES, UROLOGY, VASCULAR STUDY, CT, MR, NM, PT, US, XR",pedspsjauths
7598,IN - Ascension - Indiana,680,2/6/2019,ORDER:IMAGING,722,990,All,SUBMIT,zCLSD_IND_SMG_OAK_DOC,988,All,All,,,"MR, CT, ARTH, interventional radiology, VASCULAR STUDY, SLEEP STUDIES, PULMONARY, GI STUDY, CARDIAC IMAGING, BONE STUDY, DEXA SCAN, OTOLOGY TESTS, XC, ST, PT, MG, UROLOGY, TEMPERATURE STUDY, OPHTHALMOLOGY, NEURO, US, NM",referralpafrk
7598,IN - Ascension - Indiana,14939,2/6/2019,ORDER:IMAGING,16069,900,All,SUBMIT,IND_SMG_JFA_DOC,675,All,All,HOLTER MONITOR,392499,All,jfasfmreferrals
9635,TX - Ascension-Waco,4123,2/4/2019,ORDER:IMAGING,4390,100,All,SUBMIT,All,All,mfichter,265,,,All,mfichterfloor
8209,MI - Ascension - Detroit/Flint,4501,2/3/2019,ORDER:IMAGING,5301,200,All,SUBMIT,"PHMC_PMC SOUTH LYON, PHMC_BYRON MED GRP, MRG_PREMIER FAM MED, MRG_FARM HILLS MED GROUP, MRG_DOUGLAS HAMES MD, PHMC_FARM HILLS INTERN_160, PHMC_INT MED DEARBORN H_LIVO, MRG_NEW HORIZONS MED CTR, PHMC_FARM HILLS INTERN_150, PHMC_INT MED DEARBORN H_DEAR, PHMC_BEACON ORTHO_FHILLS, PHMC_BIRMING ORTHO_NOVI, PHMC_BEACON ORTHO_INTGRWTH, zCLSD_MRG_CGS PRIMARY CARE, PHMC_AMG CTSA, zCLSD_MRG_SOUTH LYON FAMILY MED, SJMO_MOTOR CITY INTERN, SJMO_MOTOR CITY INTERN 301A, SJHM_EMERALD FAMILY PRACTICE, PHMC_FAM MED DEIGHTON, PHMC_BIRMING ORTHO_HOWELL, SJHM_INTERNAL MED CLINIC, SJHM_INT MEDICINE PROF_GPW, SJHM_HARPER FAM PRACTICE","176, 2249, 1863, 1259, 1701, 1452, 78, 1624, 1451, 76, 1142, 1143, 1864, 2580, 2455, 2348, 978, 2416, 721, 58, 2274, 706, 700, 682",All,All,,,"NM, GI STUDY",conciergeginuc
8209,MI - Ascension - Detroit/Flint,4503,2/3/2019,ORDER:IMAGING,5303,200,All,SUBMIT,"SJHM_HARPER FAM PRACTICE, MRG_DOUGLAS HAMES MD, SJHM_EMERALD FAMILY PRACTICE, zCLSD_MRG_CGS PRIMARY CARE, SJHM_INT MEDICINE PROF_GPW, SJMO_MOTOR CITY INTERN 301A, PHMC_AMG CTSA, SJHM_INTERNAL MED CLINIC, SJMO_MOTOR CITY INTERN","682, 1701, 721, 2580, 700, 2416, 2455, 706, 978",All,All,,,"PULMONARY, CARDIAC IMAGING, XC",conciergeadmin
8209,MI - Ascension - Detroit/Flint,4504,2/3/2019,ORDER:IMAGING,5304,200,All,SUBMIT,"PHMC_PMC SOUTH LYON, SJHM_EMERALD FAMILY PRACTICE, MRG_PREMIER FAM MED, PHMC_INT MED DEARBORN H_DEAR, PHMC_INT MED DEARBORN H_LIVO, PHMC_FARM HILLS INTERN_160, MRG_NEW HORIZONS MED CTR, PHMC_FARM HILLS INTERN_150, MRG_FARM HILLS MED GROUP, MRG_DOUGLAS HAMES MD, PHMC_BEACON ORTHO_FHILLS, PHMC_BIRMING ORTHO_NOVI, PHMC_BEACON ORTHO_INTGRWTH, zCLSD_MRG_CGS PRIMARY CARE, PHMC_AMG CTSA, PHMC_BYRON MED GRP, zCLSD_MRG_SOUTH LYON FAMILY MED, SJMO_MOTOR CITY INTERN, SJMO_MOTOR CITY INTERN 301A, SJHM_INTERNAL MED CLINIC, SJHM_INT MEDICINE PROF_GPW, PHMC_BIRMING ORTHO_HOWELL, PHMC_FAM MED DEIGHTON, SJHM_HARPER FAM PRACTICE","176, 721, 1863, 76, 78, 1452, 1624, 1451, 1259, 1701, 1142, 1143, 1864, 2580, 2455, 2249, 2348, 978, 2416, 706, 700, 2274, 58, 682",All,All,,,"US, VASCULAR STUDY",conciergeusvas
8209,MI - Ascension - Detroit/Flint,4505,2/3/2019,ORDER:IMAGING,5305,200,All,SUBMIT,"SJHM_HARPER FAM PRACTICE, PHMC_PMC SOUTH LYON, SJHM_INTERNAL MED CLINIC, SJHM_INT MEDICINE PROF_GPW, PHMC_INT MED DEARBORN H_LIVO, PHMC_INT MED DEARBORN H_DEAR, PHMC_FARM HILLS INTERN_150, PHMC_FARM HILLS INTERN_160, MRG_NEW HORIZONS MED CTR, MRG_FARM HILLS MED GROUP, MRG_DOUGLAS HAMES MD, PHMC_BEACON ORTHO_FHILLS, PHMC_BIRMING ORTHO_NOVI, PHMC_BEACON ORTHO_INTGRWTH, zCLSD_MRG_CGS PRIMARY CARE, zCLSD_MRG_SOUTH LYON FAMILY MED, PHMC_FAM MED DEIGHTON, MRG_PREMIER FAM MED, SJHM_EMERALD FAMILY PRACTICE, SJMO_MOTOR CITY INTERN, SJMO_MOTOR CITY INTERN 301A, PHMC_AMG CTSA, PHMC_BIRMING ORTHO_HOWELL, PHMC_BYRON MED GRP","682, 176, 706, 700, 78, 76, 1451, 1452, 1624, 1259, 1701, 1142, 1143, 1864, 2580, 2348, 58, 1863, 721, 978, 2416, 2455, 2274, 2249",All,All,,,"TEMPERATURE STUDY, UROLOGY, SLEEP STUDIES, OPHTHALMOLOGY, NEURO, OTOLOGY TESTS",conciergeadmin
